Instrument,ScoreGroup,Start,Duration,End
Xylophone,Mallet Etude,15.60381,201.236553,216.840363
Snare Drum,Snare Etude,224.397642,88.607347,313.004989
Timpani,Timpani Etude,319.181497,1.764717,320.946214
Xylophone,Chromatic Scale,329.926531,9.665306,339.591837
Xylophone,Major Scales,345.861224,123.559184,469.420408
Xylophone,Sight-Reading,474.644898,85.159184,559.804082
Snare Drum,Sight-Reading,567.640816,69.22449,636.8653059999999
