Instrument,ScoreGroup,Start,Duration,End
Bb Clarinet,Lyrical Etude,12.770975,83.591837,96.36281199999999
Bb Clarinet,Technical Etude,105.186395,31.579138,136.765533
Bb Clarinet,Chromatic Scale,149.97551,13.126531,163.102041
Bb Clarinet,Major Scales,173.453061,119.379592,292.832653
Bb Clarinet,Sight-Reading,300.277551,51.722449,352.0
