Instrument,ScoreGroup,Start,Duration,End
Bb Clarinet,Lyrical Etude,13.322448979,43.232653061,56.55510204
Bb Clarinet,Technical Etude,60.865306122,34.742857142,95.608163264
Bb Clarinet,Chromatic Scale,101.746938775,13.191836734,114.93877550900001
Bb Clarinet,Major Scales,121.33877551,94.432653061,215.771428571
Bb Clarinet,Sight-Reading,223.47755102,43.624489795,267.102040815
