Instrument,ScoreGroup,Start,Duration,End
Trumpet,Lyrical Etude,9.19510204,35.480090702,44.675192742
Trumpet,Technical Etude,49.040544217,25.634829931,74.675374148
Trumpet,Chromatic Scale,79.690884353,15.603809523,95.294693876
Trumpet,Major Scales,103.096598639,121.301043083,224.397641722
Trumpet,Sight-Reading,228.112834467,38.638004535,266.750839002
