Instrument,ScoreGroup,Start,Duration,End
Alto Saxophone,Lyrical Etude,27.678185941,56.449251701,84.127437642
Alto Saxophone,Technical Etude,87.446349206,31.06829932,118.514648526
Alto Saxophone,Chromatic Scale,124.273197279,11.749297052,136.022494331
Alto Saxophone,Major Scales,141.966802721,96.641451247,238.60825396799999
Alto Saxophone,Sight-Reading,243.391564626,46.579229025,289.970793651
