Instrument,ScoreGroup,Start,Duration,End
Alto Saxophone,Lyrical Etude,12.770975056,72.446258503,85.217233559
Alto Saxophone,Technical Etude,91.718820861,38.080725623,129.799546484
Alto Saxophone,Chromatic Scale,134.907936507,11.84217687,146.750113377
Alto Saxophone,Major Scales,151.394104308,95.898412698,247.29251700600003
Alto Saxophone,Sight-Reading,251.00770975,49.922902494,300.93061224400003
