Instrument,ScoreGroup,Start,Duration,End
Alto Saxophone,Lyrical Etude,11.400997732,54.218594104,65.619591836
Alto Saxophone,Technical Etude,70.269387755,56.737959184,127.007346939
Alto Saxophone,Chromatic Scale,132.85877551,13.06122449,145.92
Alto Saxophone,Major Scales,153.025306122,122.044081633,275.069387755
Alto Saxophone,Sight-Reading,278.674285714,73.247346939,351.921632653
