Instrument,ScoreGroup,Start,Duration,End
Bb Clarinet,Lyrical Etude,10.216780045,91.718820862,101.93560090700001
Bb Clarinet,Technical Etude,107.392290249,50.387301587,157.779591836
Bb Clarinet,Chromatic Scale,163.584580499,11.726077098,175.310657597
Bb Clarinet,Major Scales,180.279727891,135.836734694,316.116462585
Bb Clarinet,Sight-Reading,321.271292517,63.529795918,384.801088435
