Instrument,ScoreGroup,Start,Duration,End
Bb Clarinet,Lyrical Etude,14.524082,71.68,86.204082
Bb Clarinet,Technical Etude,91.493878,27.167347,118.661225
Bb Clarinet,Chromatic Scale,127.836735,14.432653,142.269388
Bb Clarinet,Major Scales,151.719184,122.044082,273.76326600000004
Bb Clarinet,Sight-Reading,278.918095,110.619864,389.537959
