ScoreID,Student,Instrument,ScoreGroup,Description,Score,RecordingPath,MaxScore,NormalizedScore
1258130,75758,Tuba,Major Scales,F,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75758.mp3,15.0,0.3333333333333333
1258131,75758,Tuba,Major Scales,Bb,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75758.mp3,15.0,0.26666666666666666
1258132,75758,Tuba,Major Scales,Eb,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75758.mp3,15.0,0.2
1258133,75758,Tuba,Major Scales,Ab,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75758.mp3,15.0,0.3333333333333333
1258134,75758,Tuba,Major Scales,Db,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75758.mp3,15.0,0.2
1294586,75758,Tuba,Sight-Reading,Tone Quality,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75758.mp3,10.0,0.5
1294587,75758,Tuba,Sight-Reading,Note Accuracy,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75758.mp3,10.0,0.3
1294588,75758,Tuba,Sight-Reading,Rhythmic Accuracy,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75758.mp3,10.0,0.3
1294589,75758,Tuba,Sight-Reading,"Musicality, Tempo, & Style",3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75758.mp3,10.0,0.3
1262274,75763,Trumpet,Lyrical Etude,Tone Quality,15,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75763.mp3,20.0,0.75
1262275,75763,Trumpet,Lyrical Etude,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75763.mp3,10.0,0.9
1262276,75763,Trumpet,Lyrical Etude,Rhythmic Accuracy,10,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75763.mp3,10.0,1.0
1262277,75763,Trumpet,Lyrical Etude,"Musicality, Tempo, & Style",17,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75763.mp3,20.0,0.85
1262278,75763,Trumpet,Technical Etude,Tone Quality,15,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75763.mp3,20.0,0.75
1262279,75763,Trumpet,Technical Etude,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75763.mp3,10.0,0.9
1262280,75763,Trumpet,Technical Etude,Rhythmic Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75763.mp3,10.0,0.9
1262281,75763,Trumpet,Technical Etude,"Musicality, Tempo, & Style",15,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75763.mp3,20.0,0.75
1262300,75763,Trumpet,Chromatic Scale,Chromatic Scale,13,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75763.mp3,15.0,0.8666666666666667
1262301,75763,Trumpet,Major Scales,G,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75763.mp3,15.0,0.4666666666666667
1262302,75763,Trumpet,Major Scales,C,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75763.mp3,15.0,0.26666666666666666
1262303,75763,Trumpet,Major Scales,F,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75763.mp3,15.0,0.5333333333333333
1262304,75763,Trumpet,Major Scales,Bb,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75763.mp3,15.0,0.3333333333333333
1262305,75763,Trumpet,Major Scales,Eb,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75763.mp3,15.0,0.3333333333333333
1262306,75763,Trumpet,Major Scales,Ab,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75763.mp3,15.0,0.5333333333333333
1262307,75763,Trumpet,Major Scales,Db,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75763.mp3,15.0,0.3333333333333333
1262308,75763,Trumpet,Sight-Reading,Tone Quality,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75763.mp3,10.0,0.7
1262309,75763,Trumpet,Sight-Reading,Note Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75763.mp3,10.0,0.6
1262310,75763,Trumpet,Sight-Reading,Rhythmic Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75763.mp3,10.0,0.6
1262311,75763,Trumpet,Sight-Reading,"Musicality, Tempo, & Style",6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75763.mp3,10.0,0.6
1307108,75766,Bb Clarinet,Lyrical Etude,Tone Quality,17,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75766.mp3,20.0,0.85
1307109,75766,Bb Clarinet,Lyrical Etude,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75766.mp3,10.0,0.9
1307110,75766,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75766.mp3,10.0,0.9
1307111,75766,Bb Clarinet,Lyrical Etude,"Musicality, Tempo, & Style",15,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75766.mp3,20.0,0.75
1307112,75766,Bb Clarinet,Technical Etude,Tone Quality,16,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75766.mp3,20.0,0.8
1307113,75766,Bb Clarinet,Technical Etude,Note Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75766.mp3,10.0,0.8
1307114,75766,Bb Clarinet,Technical Etude,Rhythmic Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75766.mp3,10.0,0.9
1307115,75766,Bb Clarinet,Technical Etude,"Musicality, Tempo, & Style",8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75766.mp3,20.0,0.4
1307116,75766,Bb Clarinet,Chromatic Scale,Chromatic Scale,13,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75766.mp3,15.0,0.8666666666666667
1344575,75766,Bb Clarinet,Major Scales,G,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75766.mp3,15.0,0.5333333333333333
1344576,75766,Bb Clarinet,Major Scales,C,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75766.mp3,15.0,0.5333333333333333
1344577,75766,Bb Clarinet,Major Scales,F,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75766.mp3,15.0,0.6
1344478,75766,Bb Clarinet,Major Scales,Bb,10,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75766.mp3,15.0,0.6666666666666666
1344578,75766,Bb Clarinet,Major Scales,Eb,10,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75766.mp3,15.0,0.6666666666666666
1344579,75766,Bb Clarinet,Major Scales,Ab,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75766.mp3,15.0,0.6
1344580,75766,Bb Clarinet,Major Scales,Db,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75766.mp3,15.0,0.26666666666666666
1344581,75766,Bb Clarinet,Sight-Reading,Tone Quality,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75766.mp3,10.0,0.9
1344582,75766,Bb Clarinet,Sight-Reading,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75766.mp3,10.0,0.7
1344583,75766,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75766.mp3,10.0,0.5
1344584,75766,Bb Clarinet,Sight-Reading,"Musicality, Tempo, & Style",4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75766.mp3,10.0,0.4
1230542,75788,Trombone,Lyrical Etude,Tone Quality,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75788.mp3,20.0,0.25
1230543,75788,Trombone,Lyrical Etude,Note Accuracy,2,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75788.mp3,10.0,0.2
1230544,75788,Trombone,Lyrical Etude,Rhythmic Accuracy,2,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75788.mp3,10.0,0.2
1230545,75788,Trombone,Lyrical Etude,"Musicality, Tempo, & Style",2,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75788.mp3,20.0,0.1
1230546,75788,Trombone,Technical Etude,Tone Quality,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75788.mp3,20.0,0.3
1230547,75788,Trombone,Technical Etude,Note Accuracy,2,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75788.mp3,10.0,0.2
1230548,75788,Trombone,Technical Etude,Rhythmic Accuracy,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75788.mp3,10.0,0.4
1230549,75788,Trombone,Technical Etude,"Musicality, Tempo, & Style",2,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75788.mp3,20.0,0.1
1230550,75788,Trombone,Chromatic Scale,Chromatic Scale,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75788.mp3,15.0,0.3333333333333333
1230551,75788,Trombone,Major Scales,G,2,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75788.mp3,15.0,0.13333333333333333
1230552,75788,Trombone,Major Scales,C,2,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75788.mp3,15.0,0.13333333333333333
1230553,75788,Trombone,Major Scales,F,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75788.mp3,15.0,0.26666666666666666
1230554,75788,Trombone,Major Scales,Bb,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75788.mp3,15.0,0.2
1230555,75788,Trombone,Major Scales,Eb,2,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75788.mp3,15.0,0.13333333333333333
1230556,75788,Trombone,Major Scales,Ab,2,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75788.mp3,15.0,0.13333333333333333
1230557,75788,Trombone,Major Scales,Db,1,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75788.mp3,15.0,0.06666666666666667
1339174,75788,Trombone,Sight-Reading,Tone Quality,1,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75788.mp3,10.0,0.1
1339175,75788,Trombone,Sight-Reading,Note Accuracy,1,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75788.mp3,10.0,0.1
1339176,75788,Trombone,Sight-Reading,Rhythmic Accuracy,2,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75788.mp3,10.0,0.2
1339177,75788,Trombone,Sight-Reading,"Musicality, Tempo, & Style",1,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75788.mp3,10.0,0.1
1307749,75790,Bb Clarinet,Lyrical Etude,Tone Quality,11,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75790.mp3,20.0,0.55
1307750,75790,Bb Clarinet,Lyrical Etude,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75790.mp3,10.0,0.9
1307751,75790,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75790.mp3,10.0,0.5
1307752,75790,Bb Clarinet,Lyrical Etude,"Musicality, Tempo, & Style",8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75790.mp3,20.0,0.4
1307753,75790,Bb Clarinet,Technical Etude,Tone Quality,11,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75790.mp3,20.0,0.55
1307754,75790,Bb Clarinet,Technical Etude,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75790.mp3,10.0,0.9
1307755,75790,Bb Clarinet,Technical Etude,Rhythmic Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75790.mp3,10.0,0.9
1307756,75790,Bb Clarinet,Technical Etude,"Musicality, Tempo, & Style",12,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75790.mp3,20.0,0.6
1307757,75790,Bb Clarinet,Chromatic Scale,Chromatic Scale,11,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75790.mp3,15.0,0.7333333333333333
1307758,75790,Bb Clarinet,Major Scales,G,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75790.mp3,15.0,0.6
1307759,75790,Bb Clarinet,Major Scales,C,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75790.mp3,15.0,0.6
1307760,75790,Bb Clarinet,Major Scales,F,12,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75790.mp3,15.0,0.8
1307761,75790,Bb Clarinet,Major Scales,Bb,10,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75790.mp3,15.0,0.6666666666666666
1307762,75790,Bb Clarinet,Major Scales,Eb,10,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75790.mp3,15.0,0.6666666666666666
1307763,75790,Bb Clarinet,Major Scales,Ab,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75790.mp3,15.0,0.6
1307764,75790,Bb Clarinet,Major Scales,Db,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75790.mp3,15.0,0.6
1307765,75790,Bb Clarinet,Sight-Reading,Tone Quality,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75790.mp3,10.0,0.6
1307766,75790,Bb Clarinet,Sight-Reading,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75790.mp3,10.0,0.9
1307767,75790,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75790.mp3,10.0,0.9
1307768,75790,Bb Clarinet,Sight-Reading,"Musicality, Tempo, & Style",7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75790.mp3,10.0,0.7
1258135,75792,Tuba,Lyrical Etude,Tone Quality,11,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75792.mp3,20.0,0.55
1258136,75792,Tuba,Lyrical Etude,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75792.mp3,10.0,0.7
1258137,75792,Tuba,Lyrical Etude,Rhythmic Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75792.mp3,10.0,0.6
1258138,75792,Tuba,Lyrical Etude,"Musicality, Tempo, & Style",10,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75792.mp3,20.0,0.5
1258139,75792,Tuba,Technical Etude,Tone Quality,11,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75792.mp3,20.0,0.55
1258140,75792,Tuba,Technical Etude,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75792.mp3,10.0,0.7
1258141,75792,Tuba,Technical Etude,Rhythmic Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75792.mp3,10.0,0.7
1258142,75792,Tuba,Technical Etude,"Musicality, Tempo, & Style",12,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75792.mp3,20.0,0.6
1258143,75792,Tuba,Chromatic Scale,Chromatic Scale,11,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75792.mp3,15.0,0.7333333333333333
1258144,75792,Tuba,Major Scales,G,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75792.mp3,15.0,0.2
1258145,75792,Tuba,Major Scales,C,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75792.mp3,15.0,0.26666666666666666
1258146,75792,Tuba,Major Scales,F,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75792.mp3,15.0,0.4
1258147,75792,Tuba,Major Scales,Bb,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75792.mp3,15.0,0.26666666666666666
1258148,75792,Tuba,Major Scales,Eb,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75792.mp3,15.0,0.2
1258149,75792,Tuba,Major Scales,Ab,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75792.mp3,15.0,0.26666666666666666
1258150,75792,Tuba,Major Scales,Db,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75792.mp3,15.0,0.26666666666666666
1294358,75792,Tuba,Sight-Reading,Tone Quality,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75792.mp3,10.0,0.6
1294359,75792,Tuba,Sight-Reading,Note Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75792.mp3,10.0,0.5
1294360,75792,Tuba,Sight-Reading,Rhythmic Accuracy,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75792.mp3,10.0,0.4
1294361,75792,Tuba,Sight-Reading,"Musicality, Tempo, & Style",3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75792.mp3,10.0,0.3
1315365,75794,Flute,Lyrical Etude,Tone Quality,12,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75794.mp3,20.0,0.6
1315366,75794,Flute,Lyrical Etude,Note Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75794.mp3,10.0,0.8
1315367,75794,Flute,Lyrical Etude,Rhythmic Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75794.mp3,10.0,0.7
1315368,75794,Flute,Lyrical Etude,"Musicality, Tempo, & Style",12,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75794.mp3,20.0,0.6
1315369,75794,Flute,Technical Etude,Tone Quality,11,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75794.mp3,20.0,0.55
1315370,75794,Flute,Technical Etude,Note Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75794.mp3,10.0,0.6
1315371,75794,Flute,Technical Etude,Rhythmic Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75794.mp3,10.0,0.6
1315372,75794,Flute,Technical Etude,"Musicality, Tempo, & Style",8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75794.mp3,20.0,0.4
1315373,75794,Flute,Chromatic Scale,Chromatic Scale,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75794.mp3,15.0,0.3333333333333333
1315374,75794,Flute,Major Scales,G,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75794.mp3,15.0,0.4666666666666667
1315375,75794,Flute,Major Scales,C,9,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75794.mp3,15.0,0.6
1315376,75794,Flute,Major Scales,F,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75794.mp3,15.0,0.5333333333333333
1315377,75794,Flute,Major Scales,Bb,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75794.mp3,15.0,0.4666666666666667
1315378,75794,Flute,Major Scales,Eb,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75794.mp3,15.0,0.5333333333333333
1315379,75794,Flute,Major Scales,Ab,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75794.mp3,15.0,0.3333333333333333
1315380,75794,Flute,Major Scales,Db,2,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75794.mp3,15.0,0.13333333333333333
1315381,75794,Flute,Sight-Reading,Tone Quality,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75794.mp3,10.0,0.6
1315382,75794,Flute,Sight-Reading,Note Accuracy,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75794.mp3,10.0,0.4
1315383,75794,Flute,Sight-Reading,Rhythmic Accuracy,2,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75794.mp3,10.0,0.2
1315384,75794,Flute,Sight-Reading,"Musicality, Tempo, & Style",1,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75794.mp3,10.0,0.1
1315430,75795,Flute,Lyrical Etude,Tone Quality,7,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75795.mp3,20.0,0.35
1315431,75795,Flute,Lyrical Etude,Note Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75795.mp3,10.0,0.6
1315432,75795,Flute,Lyrical Etude,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75795.mp3,10.0,0.5
1315433,75795,Flute,Lyrical Etude,"Musicality, Tempo, & Style",8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75795.mp3,20.0,0.4
1315434,75795,Flute,Technical Etude,Tone Quality,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75795.mp3,20.0,0.4
1315435,75795,Flute,Technical Etude,Note Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75795.mp3,10.0,0.5
1315436,75795,Flute,Technical Etude,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75795.mp3,10.0,0.5
1315437,75795,Flute,Technical Etude,"Musicality, Tempo, & Style",5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75795.mp3,20.0,0.25
1315438,75795,Flute,Chromatic Scale,Chromatic Scale,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75795.mp3,15.0,0.26666666666666666
1315439,75795,Flute,Major Scales,G,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75795.mp3,15.0,0.4
1315440,75795,Flute,Major Scales,C,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75795.mp3,15.0,0.5333333333333333
1315441,75795,Flute,Major Scales,F,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75795.mp3,15.0,0.5333333333333333
1315442,75795,Flute,Major Scales,Bb,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75795.mp3,15.0,0.5333333333333333
1315443,75795,Flute,Major Scales,Eb,8,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75795.mp3,15.0,0.5333333333333333
1315444,75795,Flute,Major Scales,Ab,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75795.mp3,15.0,0.4
1315445,75795,Flute,Major Scales,Db,2,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75795.mp3,15.0,0.13333333333333333
1315446,75795,Flute,Sight-Reading,Tone Quality,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75795.mp3,10.0,0.5
1315447,75795,Flute,Sight-Reading,Note Accuracy,2,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75795.mp3,10.0,0.2
1315448,75795,Flute,Sight-Reading,Rhythmic Accuracy,1,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75795.mp3,10.0,0.1
1315449,75795,Flute,Sight-Reading,"Musicality, Tempo, & Style",1,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75795.mp3,10.0,0.1
1238484,75796,Trombone,Lyrical Etude,Tone Quality,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75796.mp3,20.0,0.3
1238485,75796,Trombone,Lyrical Etude,Note Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75796.mp3,10.0,0.6
1238486,75796,Trombone,Lyrical Etude,Rhythmic Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75796.mp3,10.0,0.6
1238487,75796,Trombone,Lyrical Etude,"Musicality, Tempo, & Style",6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75796.mp3,20.0,0.3
1238488,75796,Trombone,Technical Etude,Tone Quality,6,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75796.mp3,20.0,0.3
1238489,75796,Trombone,Technical Etude,Note Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75796.mp3,10.0,0.5
1238490,75796,Trombone,Technical Etude,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75796.mp3,10.0,0.5
1238491,75796,Trombone,Technical Etude,"Musicality, Tempo, & Style",5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75796.mp3,20.0,0.25
1238492,75796,Trombone,Chromatic Scale,Chromatic Scale,5,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75796.mp3,15.0,0.3333333333333333
1238497,75796,Trombone,Major Scales,G,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75796.mp3,15.0,0.26666666666666666
1238498,75796,Trombone,Major Scales,C,2,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75796.mp3,15.0,0.13333333333333333
1238499,75796,Trombone,Major Scales,F,3,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75796.mp3,15.0,0.2
1238500,75796,Trombone,Major Scales,Bb,2,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75796.mp3,15.0,0.13333333333333333
1238501,75796,Trombone,Major Scales,Eb,2,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75796.mp3,15.0,0.13333333333333333
1238502,75796,Trombone,Major Scales,Ab,4,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75796.mp3,15.0,0.26666666666666666
1238503,75796,Trombone,Major Scales,Db,2,https://flmusiced.org/mpaonline/AudioFiles/2017-2018/AllStateAuditions/75796.mp3,15.0,0.13333333333333333
