Instrument,ScoreGroup,Start,Duration,End
Flute,Lyrical Etude,9.752380952,41.168979592,50.921360543999995
Flute,Technical Etude,59.582403628,48.20462585,107.787029478
Flute,Chromatic Scale,117.678730159,14.024852608,131.703582767
Flute,Major Scales,139.389387755,120.349024943,259.738412698
Flute,Sight-Reading,265.682721088,63.761995465,329.444716553
