Instrument,ScoreGroup,Start,Duration,End
Xylophone,Mallet Etude,18.575964,39.009524,57.585488
Snare Drum,Snare Etude,61.6722,73.932336,135.604536
Timpani,Timpani Etude,143.40644,54.984853,198.39129300000002
Xylophone,Chromatic Scale,209.165351,6.501587,215.666938
Xylophone,Major Scales,222.540045,108.297868,330.83791299999996
Xylophone,Sight-Reading,335.853424,35.294331,371.147755
Snare Drum,Sight-Reading,375.605986,36.966168,412.57215399999995
