Instrument,ScoreGroup,Start,Duration,End
Flute,Lyrical Etude,13.931972789,51.548299319,65.48027210800001
Flute,Technical Etude,69.892063492,23.452154195,93.344217687
Flute,Chromatic Scale,99.149206349,19.272562358,118.421768707
Flute,Major Scales,123.53015873,104.954195011,228.484353741
Flute,Sight-Reading,231.502947845,69.892063492,301.395011337
