Instrument,ScoreGroup,Start,Duration,End
Flute,Lyrical Etude,11.493878,49.110204,60.604082000000005
Flute,Technical Etude,64.0,20.636735,84.636735
Flute,Chromatic Scale,91.689796,19.330612,111.020408
Flute,Major Scales,117.028571,98.220408,215.24897900000002
Flute,Sight-Reading,218.906122,46.759184,265.665306
