Instrument,ScoreGroup,Start,Duration,End
Alto Saxophone,Lyrical Etude,15.046530612,50.085442177,65.131972789
Alto Saxophone,Technical Etude,71.15755102,81.815510204,152.973061224
Alto Saxophone,Chromatic Scale,167.241723356,10.216780045,177.458503401
Alto Saxophone,Major Scales,185.457777778,119.791746032,305.24952381
Alto Saxophone,Sight-Reading,311.890430839,57.957006803,369.847437642
