Instrument,ScoreGroup,Start,Duration,End
Flute,Lyrical Etude,12.016327,57.103673,69.12
Flute,Technical Etude,73.282177,47.229388,120.511565
Flute,Chromatic Scale,131.657143,18.390204,150.047347
Flute,Major Scales,157.291973,99.056327,256.3483
Flute,Sight-Reading,260.94585,42.910476,303.856326
