Instrument,ScoreGroup,Start,Duration,End
Flute,Lyrical Etude,12.445895692,49.690702948,62.13659864
Flute,Technical Etude,68.336326531,55.066122449,123.40244898
Flute,Chromatic Scale,132.336326531,18.233469388,150.569795919
Flute,Major Scales,156.038095238,124.273197279,280.311292517
Flute,Sight-Reading,292.850068027,82.616598639,375.46666666600004
