Instrument,ScoreGroup,Start,Duration,End
Bb Clarinet,Lyrical Etude,16.718367,83.591837,100.310204
Bb Clarinet,Technical Etude,108.016327,36.04898,144.06530700000002
Bb Clarinet,Chromatic Scale,154.416327,17.959184,172.375511
Bb Clarinet,Major Scales,174.05678,120.558005,294.614785
Bb Clarinet,Sight-Reading,301.95229,59.535964,361.488254
