Instrument,ScoreGroup,Start,Duration,End
Alto Saxophone,Lyrical Etude,12.887074829,95.434013605,108.321088434
Alto Saxophone,Technical Etude,113.081179138,65.944671201,179.025850339
Alto Saxophone,Chromatic Scale,183.205442176,8.707482993,191.912925169
Alto Saxophone,Major Scales,195.279818594,96.827210884,292.107029478
Alto Saxophone,Sight-Reading,296.634920634,56.424489795,353.059410429
