Instrument,ScoreGroup,Start,Duration,End
Flute,Lyrical Etude,8.986122449,60.186122449,69.172244898
Flute,Technical Etude,74.396734694,40.681360544,115.078095238
Flute,Chromatic Scale,122.462040816,16.648707483,139.110748299
Flute,Major Scales,144.335238095,106.440272109,250.775510204
Flute,Sight-Reading,255.512380952,57.817687075,313.330068027
