Instrument,ScoreGroup,Start,Duration,End
Flute,Lyrical Etude,11.377777778,53.289795918,64.667573696
Flute,Technical Etude,69.950113379,44.524263039,114.47437641799999
Flute,Chromatic Scale,122.415600907,12.353015873,134.76861678
Flute,Major Scales,141.641723356,94.621315193,236.263038549
Flute,Sight-Reading,241.139229025,55.031292517,296.17052154199996
