Instrument,ScoreGroup,Start,Duration,End
Bb Clarinet,Lyrical Etude,11.795737,70.402902,82.198639
Bb Clarinet,Technical Etude,88.946939,32.783673,121.73061200000001
Bb Clarinet,Chromatic Scale,128.522449,12.767347,141.289796
Bb Clarinet,Major Scales,148.050431,120.743764,268.794195
Bb Clarinet,Sight-Reading,273.252426,49.783583,323.03600900000004
