Instrument,ScoreGroup,Start,Duration,End
Bb Clarinet,Lyrical Etude,12.27755102,94.302040816,106.579591836
Bb Clarinet,Technical Etude,111.281632653,65.436734693,176.718367346
Bb Clarinet,Chromatic Scale,184.032653061,32.0,216.032653061
Bb Clarinet,Major Scales,223.21632653,121.208163265,344.424489795
Bb Clarinet,Sight-Reading,350.171428571,64.914285714,415.085714285
