Instrument,ScoreGroup,Start,Duration,End
Flute,Lyrical Etude,16.416507936,58.351746031,74.76825396699999
Flute,Technical Etude,80.944761904,24.055873015,105.000634919
Flute,Chromatic Scale,112.965079365,21.78031746,134.745396825
Flute,Major Scales,142.524081632,112.013061224,254.537142856
Flute,Sight-Reading,258.275555555,56.563809523,314.839365078
