Instrument,ScoreGroup,Start,Duration,End
Bb Clarinet,Lyrical Etude,16.718367,83.853061,100.571428
Bb Clarinet,Technical Etude,130.938776,29.518367,160.457143
Bb Clarinet,Chromatic Scale,181.028571,16.130612,197.15918299999998
Bb Clarinet,Major Scales,213.995102,120.372245,334.367347
Bb Clarinet,Sight-Reading,341.611973,50.340862,391.952835
