Instrument,ScoreGroup,Start,Duration,End
Bb Clarinet,Lyrical Etude,12.329795918,72.423038549,84.752834467
Bb Clarinet,Technical Etude,92.136780045,36.850068027,128.986848072
Bb Clarinet,Chromatic Scale,137.322811791,11.145578231,148.468390022
Bb Clarinet,Major Scales,161.982403628,107.972789116,269.955192744
Bb Clarinet,Sight-Reading,276.154920635,55.217052154,331.371972789
