Instrument,ScoreGroup,Start,Duration,End
Bb Clarinet,Lyrical Etude,12.538776,60.371882,72.910658
Bb Clarinet,Technical Etude,81.176961,33.158095,114.33505600000001
Bb Clarinet,Chromatic Scale,123.428571,14.236735,137.66530600000002
Bb Clarinet,Major Scales,145.240816,114.02449,259.265306
Bb Clarinet,Sight-Reading,265.171882,52.569977,317.741859
