Instrument,ScoreGroup,Start,Duration,End
Xylophone,Mallet Etude,13.583673,40.359184,53.942857
Snare Drum,Snare Etude,60.865306,88.685714,149.55102
Timpani,Timpani Etude,156.966893,124.458957,281.42584999999997
Xylophone,Chromatic Scale,288.670476,5.851429,294.521905
Xylophone,Major Scales,302.13805,74.303855,376.441905
Xylophone,Sight-Reading,383.407891,47.368707,430.77659800000004
Snare Drum,Sight-Reading,439.693061,47.461587,487.154648
