Instrument,ScoreGroup,Start,Duration,End
Bb Clarinet,Lyrical Etude,12.260136054,90.000544218,102.260680272
Bb Clarinet,Technical Etude,108.04244898,35.944489796,143.986938776
Bb Clarinet,Chromatic Scale,149.629387755,14.001632653,163.631020408
Bb Clarinet,Major Scales,169.273469388,122.253061224,291.526530612
Bb Clarinet,Sight-Reading,296.983219955,59.79138322,356.774603175
