Instrument,ScoreGroup,Start,Duration,End
Flute,Lyrical Etude,14.603408,91.866374,106.469782
Flute,Technical Etude,114.189646,41.301269,155.490915
Flute,Chromatic Scale,166.684717,10.035822,176.720539
Flute,Major Scales,184.826396,83.760518,268.586914
Flute,Sight-Reading,275.920784,31.265447,307.186231
